"Views" "Premium_account" "Laptop_time" "Phone_time" "Social_connections" "Fitness_level" "Language"
"391" 62.9544624537439 "0" 2.42 3.6 18.4 "0" "German"
"392" 62.4840967027655 "0" 3.18 3.09 19.69 "0" "German"
"393" 59.7045477381552 "1" 1.26 3.6 19.63 "0" "German"
"394" 61.1887341375834 "0" 1.71 3.17 18.88 "0" "German"
"395" 63.604242452614 "1" 3.22 2.87 19.78 "0" "German"
"396" 61.9099617334691 "0" 2.83 3.4 20.33 "1" "German"
"397" 64.9902268412487 "0" 0.95 2.89 17.88 "1" "German"
"398" 60.9099890901847 "1" 2.35 2.44 19.35 "0" "German"
"399" 64.0177361509471 "1" 2.98 3.2 19.84 "0" "German"
"400" 61.0255073098133 "0" 2.89 3.31 19.62 "0" "German"
"401" 71.8143415585382 "1" 4.9 2.71 19.73 "0" "Chinese"
"402" 71.9368342440187 "1" 4.44 3.02 20.04 "0" "Chinese"
"403" 63.3249060474635 "0" 2.58 2.82 18.75 "1" "Chinese"
"404" 65.7946218360544 "1" 2.53 2.85 20.4 "0" "Chinese"
"405" 59.1265163594799 "0" 1.37 2.49 20.57 "0" "Chinese"
"406" 67.5600409292554 "0" 3.85 2.85 20.14 "1" "Chinese"
"407" 71.4973622946095 "1" 3.16 3.5 18.41 "1" "Chinese"
"408" 67.8432492662666 "1" 3.24 3.18 18.92 "0" "Chinese"
"409" 63.6631714537764 "0" 3.09 3.07 20.37 "0" "Chinese"
"410" 64.4946660019087 "1" 2.47 3.46 18.44 "0" "Chinese"
"411" 68.8852372012383 "1" 3.29 3.75 19.76 "0" "Chinese"
"412" 74.417084371395 "1" 2.55 3.98 22.31 "1" "Chinese"
"413" 64.7471065806943 "1" 2.22 3.05 19.8 "0" "Chinese"
"414" 62.0073939930209 "1" 1.7 2.8 19.79 "0" "Chinese"
"415" 69.9971683095025 "1" 3.67 2.27 20.15 "1" "Chinese"
"416" 63.0204717733339 "0" 2.63 3.04 20.37 "0" "Chinese"
"417" 68.4517572019593 "1" 4.14 2.44 20.83 "0" "Chinese"
"418" 69.4285713991032 "1" 2.63 3.59 17.52 "0" "Chinese"
"419" 55.7442346843691 "0" 0 2.36 20.34 "0" "Chinese"
"420" 63.3903615337313 "0" 2.57 2.75 20.01 "1" "Chinese"
"421" 61.0873264657965 "1" 0.99 3.52 20.13 "0" "Chinese"
"422" 63.9834700046918 "0" 2.5 3.06 20.94 "0" "Chinese"
"423" 63.630474508102 "0" 2.85 3.51 19.12 "0" "Chinese"
"424" 66.5302426132722 "1" 3.33 3.02 20.48 "0" "Chinese"
"425" 64.120577976913 "1" 2.62 2.7 19.45 "1" "Chinese"
"426" 69.1785791839648 "1" 3.89 3.53 20.89 "0" "Chinese"
"427" 62.6438993204215 "1" 2.14 2.03 20.69 "0" "Chinese"
"428" 63.2569788032437 "0" 2.9 2.97 20.07 "0" "Chinese"
"429" 66.0123665907915 "1" 3.04 2.63 20.85 "0" "Chinese"
"430" 66.6472185847768 "0" 3.38 3.13 20.24 "1" "Chinese"
"431" 63.8239771882683 "1" 2.22 3.16 20.89 "0" "Chinese"
"432" 67.5030574113884 "1" 2.63 3.72 19.84 "0" "Chinese"
"433" 65.1899685299899 "1" 2.25 3.02 19.36 "0" "Chinese"
"434" 68.9622341487614 "1" 3.05 3.61 20.48 "0" "Chinese"
"435" 70.3596364786764 "1" 2.51 2.99 21.33 "1" "Chinese"
"436" 65.2779462899516 "0" 2.84 2.96 18.58 "0" "Chinese"
"437" 60.5718452092865 "0" 1.58 2.74 21.34 "0" "Chinese"
"438" 63.9847456049828 "0" 2.71 2.96 19.57 "0" "Chinese"
"439" 64.4711336338 "1" 2.61 2.77 20.06 "0" "Chinese"
"440" 61.2865692822411 "1" 0.99 3.6 20.12 "0" "Chinese"
"441" 65.2241609600453 "1" 2.14 3.59 19.92 "0" "Chinese"
"442" 68.8839588635365 "1" 3.24 3.31 20.89 "0" "Chinese"
"443" 63.4818741717156 "0" 2.56 3.27 19.56 "0" "Chinese"
"444" 66.0347906765478 "1" 1.05 3.21 21.18 "1" "Chinese"
"445" 61.5373307073066 "1" 0.99 2.82 19.56 "0" "Chinese"
"446" 62.8073029485877 "1" 1.41 3.23 19.45 "1" "Chinese"
"447" 61.291782852708 "0" 2.24 2.47 20.14 "0" "Chinese"
"448" 64.8434893477481 "0" 2.91 2.07 18.99 "0" "Chinese"
"449" 61.298961571234 "0" 2.35 2.13 19.83 "0" "Chinese"
"450" 62.6172798772416 "1" 1.76 2.39 18.81 "0" "Chinese"
"451" 56.4772911472552 "0" 0.59 1.97 19.22 "0" "Chinese"
"452" 71.0514161209243 "1" 2.81 2.85 20.16 "1" "Chinese"
"453" 63.8822966968522 "0" 2.82 2.7 20.35 "0" "Chinese"
"454" 67.3288060567756 "1" 2.95 3.49 20.66 "0" "Chinese"
"455" 67.392692032544 "0" 3.51 3.12 20.59 "0" "Chinese"
"456" 64.0354067170702 "0" 2.68 3.62 19.96 "0" "Chinese"
"457" 65.4300947870369 "1" 2.42 2.92 20.31 "1" "Chinese"
"458" 64.040159331118 "0" 2.96 2.78 19.69 "0" "Chinese"
"459" 65.867161490847 "0" 3.71 2.88 21.19 "0" "Chinese"
"460" 60.4945757354141 "0" 1.21 3.49 21.49 "0" "Chinese"
"461" 67.036694012944 "1" 2.95 2.81 20.04 "0" "Chinese"
"462" 62.1411575766671 "1" 1.93 2.79 19.15 "0" "Chinese"
"463" 60.034294071574 "0" 1.68 2.54 20.12 "0" "Chinese"
"464" 58.3917584755359 "0" 2.73 2.37 20.21 "1" "Chinese"
"465" 61.7518329464132 "1" 1.95 3.25 20.19 "0" "Chinese"
"466" 73.1987913873335 "0" 2.81 3.26 19.22 "1" "Chinese"
"467" 60.4573726762111 "0" 2.3 2.91 20.3 "0" "Chinese"
"468" 67.4025282142426 "1" 3.39 2.38 19.88 "0" "Chinese"
"469" 63.5062567733767 "0" 1.82 3.66 18.59 "0" "Chinese"
"470" 64.242384539743 "1" 2.81 2.3 21.52 "0" "Chinese"
"471" 61.3818904365 "0" 2.32 2.73 19.18 "0" "Chinese"
"472" 63.0456532346956 "1" 1.93 3.37 20.72 "0" "Chinese"
"473" 72.0716749457938 "0" 3.15 2.95 20.96 "1" "Chinese"
"474" 63.0458227170334 "0" 2.41 3.28 20.27 "0" "Chinese"
"475" 71.2101949647496 "1" 4.31 3 17.67 "0" "Chinese"
"476" 67.5871549512535 "1" 2.03 3.67 21.41 "1" "Chinese"
"477" 72.7413909023273 "1" 2.51 2.78 18.91 "1" "Chinese"
"478" 62.9386676124284 "0" 2.72 2.04 19.91 "0" "Chinese"
"479" 69.4515649305351 "0" 4.38 2.2 19.7 "1" "Chinese"
"480" 61.792428910693 "0" 2.1 2.59 19.79 "0" "Chinese"
"481" 66.2967505412492 "1" 2 3.35 18.17 "0" "Chinese"
"482" 59.5899312001083 "1" 1.12 2.61 19.83 "0" "Chinese"
"483" 63.2995114445108 "0" 1.99 3.56 20.61 "0" "Chinese"
"484" 65.1699730170531 "0" 2.97 2.99 20.42 "0" "Chinese"
"485" 63.3243393639579 "0" 2.76 3.28 20.45 "0" "Chinese"
"486" 59.191372556649 "0" 1.1 3.39 20.68 "0" "Chinese"
"487" 66.980552068258 "1" 2.8 3.64 19.71 "0" "Chinese"
"488" 62.1647834446583 "0" 2.19 2.64 19.23 "0" "Chinese"
"489" 58.9162945541143 "1" 1.25 2.78 20.71 "0" "Chinese"
"490" 67.5609937083273 "1" 3.83 2.57 21.3 "0" "Chinese"
"491" 65.0683030466732 "1" 3.07 2.35 19.84 "1" "Chinese"
"492" 64.0416065452499 "0" 2.87 3.53 19.6 "0" "Chinese"
"493" 61.761106589298 "0" 2.44 2.53 19.73 "0" "Chinese"
"494" 59.3946399606082 "1" 1.39 2.29 20.13 "0" "Chinese"
"495" 64.7516243128543 "0" 3.72 2.74 21.46 "0" "Chinese"
"496" 74.4901972611453 "0" 2.42 2.74 19.51 "1" "Chinese"
"497" 63.4978345097011 "1" 2.38 3.04 21.72 "0" "Chinese"
"498" 67.3994626103549 "1" 2.97 3.11 20.33 "0" "Chinese"
"499" 70.0900474920614 "0" 0.99 3.77 20.32 "1" "Chinese"
"500" 61.0067909751574 "0" 1.32 3.08 19.31 "0" "Chinese"
"501" 67.199028928483 "0" 2.48 3.56 20.86 "0" "Japanese"
"502" 64.6220790195536 "0" 2.65 2.22 18.06 "0" "Japanese"
"503" 63.9446030769976 "1" 1.46 3.39 18.88 "1" "Japanese"
"504" 62.1025307535883 "1" 1.03 3 18.91 "0" "Japanese"
"505" 64.6403449010919 "0" 1.66 3.34 19.83 "0" "Japanese"
"506" 64.7771540364749 "1" 1.45 3.05 18.98 "0" "Japanese"
"507" 68.5305316109189 "1" 2.47 3.47 19.29 "0" "Japanese"
"508" 66.6942852690256 "1" 2.57 3 20.58 "0" "Japanese"
"509" 70.8464954910796 "1" 2.84 3.27 19.4 "0" "Japanese"
"510" 66.9340887007071 "0" 3.04 2.43 21 "0" "Japanese"
"511" 73.6837152759446 "1" 4.91 2.81 20.22 "0" "Japanese"
"512" 78.2560238212672 "0" 3.36 3.71 21.11 "1" "Japanese"
"513" 66.8787111845992 "1" 2.17 3.39 19.98 "0" "Japanese"
"514" 64.701148411972 "1" 1.53 2.48 18.53 "0" "Japanese"
"515" 70.4596405202264 "0" 3.94 2.85 18.51 "0" "Japanese"
"516" 63.3718845240236 "1" 1.26 2.8 18.73 "0" "Japanese"
"517" 69.5318839141539 "1" 2.51 4.37 19.96 "0" "Japanese"
"518" 61.293977034563 "0" 1.05 2.21 17.5 "0" "Japanese"
"519" 67.8300893607436 "0" 2.8 3.2 19.88 "0" "Japanese"
"520" 69.5999945212532 "1" 2.34 2.41 19.03 "1" "Japanese"
"521" 65.1840846077998 "1" 1.52 3.57 19.44 "0" "Japanese"
"522" 72.6445202269347 "1" 4.16 4.13 21.63 "0" "Japanese"
"523" 64.38122235246 "0" 2.13 3.47 21.04 "0" "Japanese"
"524" 63.8385475970638 "0" 3.06 2.49 19.52 "0" "Japanese"
"525" 62.8092647226676 "0" 1.7 3.12 21.32 "0" "Japanese"
"526" 64.6903486801138 "1" 2.23 3.11 19.74 "0" "Japanese"
"527" 65.5360335106993 "0" 2.46 3.09 20.8 "0" "Japanese"
"528" 67.366551541741 "0" 3.04 2.73 18.79 "0" "Japanese"
"529" 63.9522271073985 "1" 1.05 3.22 19.56 "0" "Japanese"
"530" 67.2948445981709 "1" 2.53 3.47 21.23 "0" "Japanese"
"531" 65.4895106101344 "1" 1.3 3.2 16.72 "0" "Japanese"
"532" 71.3348610874004 "1" 3.68 2.56 20.48 "0" "Japanese"
"533" 62.7318006661837 "1" 1.35 3.31 19.55 "0" "Japanese"
"534" 73.4511273138726 "1" 4.75 3.44 21.24 "0" "Japanese"
"535" 64.8765427641069 "1" 1.28 3.11 18.51 "0" "Japanese"
"536" 71.5709874170183 "0" 4.43 2.84 20.5 "0" "Japanese"
"537" 70.9465885685053 "0" 3.78 2.13 20.69 "1" "Japanese"
"538" 56.8532943652881 "0" -0.43 3.14 20.25 "0" "Japanese"
"539" 68.4743388482863 "1" 1.03 2.63 21.37 "1" "Japanese"
"540" 67.8394889544422 "1" 3.2 2.5 20.42 "0" "Japanese"
"541" 67.8584047304059 "1" 2.24 2.89 19.26 "0" "Japanese"
"542" 61.9518815600027 "1" 2.4 2.74 20.13 "1" "Japanese"
"543" 63.5370632735259 "1" 1.13 2.46 19.11 "0" "Japanese"
"544" 80.9101027820493 "0" 3.27 2.87 17.73 "1" "Japanese"
"545" 65.3070689446449 "1" 1.08 4.14 20.16 "0" "Japanese"
"546" 61.8607948992787 "0" 1.19 3.22 20.21 "0" "Japanese"
"547" 68.7206320416622 "0" 2.78 3.17 19.59 "0" "Japanese"
"548" 66.673279370813 "1" 3.18 2.9 19.79 "0" "Japanese"
"549" 66.3076012618054 "0" 2.34 3.71 20.12 "0" "Japanese"
"550" 65.152188760438 "1" 1.82 2.08 20.2 "1" "Japanese"
"551" 81.7422435164853 "1" 3.97 3.5 19.67 "1" "Japanese"
"552" 62.6945168330718 "1" 1.26 3.01 19 "0" "Japanese"
"553" 63.9749535958735 "0" 0.18 3.13 19.72 "1" "Japanese"
"554" 67.7304479045233 "1" 2.08 3.21 18.96 "0" "Japanese"
"555" 65.716773239235 "0" 2.23 3.08 20.07 "0" "Japanese"
"556" 64.1973274607074 "0" 1.96 2.7 19.64 "0" "Japanese"
"557" 64.7411953275449 "0" 2.67 3.39 19.88 "0" "Japanese"
"558" 62.409966986611 "0" 2.36 1.84 20.05 "0" "Japanese"
"559" 71.1488174746709 "1" 3.86 3.06 20.47 "0" "Japanese"
"560" 67.1867051788208 "1" 2.35 3.71 20.88 "0" "Japanese"
"561" 70.1510591866449 "0" 3.53 2.61 20.87 "1" "Japanese"
"562" 77.4930367472836 "1" 3.46 2.55 19.07 "1" "Japanese"
"563" 71.897268262914 "1" 3.57 2.9 19.47 "0" "Japanese"
"564" 71.8335548610339 "1" 3.55 3.69 20.94 "0" "Japanese"
"565" 61.9777943992388 "0" 1.18 2.3 21.27 "1" "Japanese"
"566" 67.0762934922235 "1" 2.39 2.69 19.9 "0" "Japanese"
"567" 72.4227297024959 "1" 3.98 3.77 21 "0" "Japanese"
"568" 61.4894552883607 "1" 1.17 2.9 20.04 "0" "Japanese"
"569" 68.797934292415 "1" 2.66 3.7 22.11 "0" "Japanese"
"570" 68.4433684788773 "1" 3.1 2.74 20.53 "0" "Japanese"
"571" 73.4457178591493 "0" 3.52 3.29 20.69 "1" "Japanese"
"572" 69.2433317615135 "1" 3.14 2.7 19.45 "0" "Japanese"
"573" 65.3048395616247 "1" 3.03 2.39 20.37 "1" "Japanese"
"574" 67.5937930954347 "1" 2.2 3.66 20.38 "0" "Japanese"
"575" 65.388757798243 "1" 2.22 2.59 19.58 "0" "Japanese"
"576" 65.033024648755 "1" 1.68 3.17 19.16 "0" "Japanese"
"577" 65.8281859462201 "0" 2.26 3.59 20.42 "0" "Japanese"
"578" 71.8922029293834 "1" 3.94 3.15 20.15 "1" "Japanese"
"579" 64.7792334305805 "0" 2.26 3.2 20.19 "0" "Japanese"
"580" 62.9339079796475 "0" 3.06 2.08 21.05 "0" "Japanese"
"581" 70.1263847003513 "1" 3.52 3.71 20.77 "0" "Japanese"
"582" 66.4101361015868 "1" 2.32 2.58 19.11 "0" "Japanese"
"583" 71.6481320248724 "0" 4.48 2.84 20.91 "0" "Japanese"
"584" 61.0512094082905 "0" 1.53 3.16 22.99 "0" "Japanese"
"585" 70.213016382954 "1" 3.3 3.74 20.02 "0" "Japanese"
"586" 74.1706178576658 "1" 5.12 3.62 20.73 "0" "Japanese"
"587" 63.3436710379367 "0" 2.76 2.66 19 "0" "Japanese"
"588" 63.537530923231 "1" 1.43 2.92 19.97 "0" "Japanese"
"589" 70.2693991902385 "1" 3 2.78 19.3 "1" "Japanese"
"590" 66.4902252154154 "0" 2.97 2.49 19.56 "0" "Japanese"
"591" 62.4564388169664 "0" 2.01 2.69 19.67 "0" "Japanese"
"592" 68.0889761672198 "1" 2.43 3.22 19.98 "0" "Japanese"
"593" 71.1012440138126 "0" 4.07 2.97 18.32 "0" "Japanese"
"594" 62.0712061237431 "1" -0.25 4.1 18.53 "0" "Japanese"
"595" 76.9813082647446 "1" 5.32 3.36 19.42 "0" "Japanese"
"596" 70.3994508389047 "1" 3.53 3.41 21.07 "0" "Japanese"
"597" 62.1112054793074 "0" 1.83 2.58 20.72 "0" "Japanese"
"598" 68.6636261078152 "1" 3.16 2.59 21.2 "1" "Japanese"
"599" 62.7982464007507 "0" 1.89 3.07 20.82 "0" "Japanese"
"600" 59.818730144107 "0" 0.93 3.04 19.49 "0" "Japanese"
"601" 74.6982029289034 "0" 3.17 2.42 22.29 "1" "Russian"
"602" 64.2314709033685 "0" 2.2 2.42 19.23 "0" "Russian"
"603" 68.0394205530153 "1" 1.11 3.53 19.81 "0" "Russian"
"604" 70.6521387225112 "0" 4.06 2.37 20 "0" "Russian"
"605" 68.3029006313104 "0" 2.93 2.6 19.9 "0" "Russian"
"606" 68.6241896452927 "0" 1.99 3.83 19.3 "0" "Russian"
"607" 71.4640457495193 "1" 3.05 2.63 19.17 "0" "Russian"
"608" 74.5859053564042 "1" 3.74 3.8 20.81 "0" "Russian"
"609" 77.8791286326707 "1" 2.89 3.66 20.88 "1" "Russian"
"610" 66.1374677365164 "1" 1.23 2.87 19.81 "0" "Russian"
"611" 73.806050231065 "1" 4.02 3 23.66 "0" "Russian"
"612" 67.5932782310986 "0" 2.66 2.98 20.55 "0" "Russian"
"613" 70.0532553148869 "1" 2.99 1.91 21.14 "0" "Russian"
"614" 67.9339339489252 "0" 3.07 2.18 19.95 "0" "Russian"
"615" 70.1521485607868 "1" 0.95 4.16 19.79 "1" "Russian"
"616" 71.801414683468 "1" 2.99 2.83 20.09 "0" "Russian"
"617" 67.7664761146276 "0" 2.54 2.61 20.69 "0" "Russian"
"618" 69.0013458094959 "0" 1.95 3.48 18.6 "0" "Russian"
"619" 79.6106580121805 "0" 3.04 3.02 20.27 "1" "Russian"
"620" 67.4272821196898 "0" 2.44 2.98 21.74 "0" "Russian"
"621" 66.7687967722983 "1" 1.67 3 19.86 "0" "Russian"
"622" 67.0774691494473 "1" 1.92 3.19 21.01 "0" "Russian"
"623" 65.8878318836481 "0" 2.08 3.21 18.93 "0" "Russian"
"624" 73.4208985222153 "1" 1.89 2.35 20.64 "1" "Russian"
"625" 72.1620640125178 "0" 2.88 3.41 21.43 "1" "Russian"
"626" 69.9928885138775 "0" 3.14 2.84 20.18 "0" "Russian"
"627" 68.813606993092 "0" 2.45 3.4 19.22 "0" "Russian"
"628" 70.2836230086289 "0" 1.28 2.82 20.28 "1" "Russian"
"629" 72.8903026947205 "1" 3.6 3.25 18.66 "0" "Russian"
"630" 66.4455290118098 "1" 1.74 3.27 20.2 "0" "Russian"
"631" 72.755562283637 "0" 4.24 2.96 21.05 "0" "Russian"
"632" 80.5978094481192 "0" 3.44 2.8 20.52 "1" "Russian"
"633" 76.2719156229456 "0" 2.93 3.51 19.92 "1" "Russian"
"634" 70.2195608709927 "0" 2.69 3.27 19.59 "0" "Russian"
"635" 78.1291259883511 "1" 4.14 3.95 18.98 "0" "Russian"
"636" 71.1672492880373 "0" 2.02 4.25 19.43 "1" "Russian"
"637" 68.6766439417745 "1" 2.32 3.11 20.47 "0" "Russian"
"638" 66.8837110463372 "1" 1.16 2.19 19.26 "0" "Russian"
"639" 70.5151754772597 "1" 2.01 2.69 20.22 "0" "Russian"
"640" 68.569903820747 "1" 2.37 2.72 22.12 "0" "Russian"
"641" 69.3702493332311 "1" 2.14 2.51 19.46 "0" "Russian"
"642" 68.9397228557396 "1" 2.03 3.52 19.49 "0" "Russian"
"643" 75.6374385685993 "0" 1.34 2.65 19.27 "1" "Russian"
"644" 72.1512878611434 "1" 2.91 3.22 18.58 "0" "Russian"
"645" 71.6281826181929 "1" 2.82 3.87 19.41 "0" "Russian"
"646" 66.1793161049812 "1" 1.66 3.31 20.86 "0" "Russian"
"647" 78.7942669303055 "1" 5.27 3.69 23.01 "0" "Russian"
"648" 75.8547556642539 "1" 1.99 2.46 20.27 "1" "Russian"
"649" 66.5964110665149 "1" 1.91 2.59 20.57 "0" "Russian"
"650" 69.8038917221376 "0" 2.99 2.93 20.43 "0" "Russian"
"651" 69.1958952972116 "0" 3.01 3.13 20.54 "0" "Russian"
"652" 72.7488918807914 "1" 3.5 3.29 19.84 "0" "Russian"
"653" 74.1430608074986 "1" 3.35 3.71 20.88 "0" "Russian"
"654" 69.632165290876 "1" 2.54 2.71 20.69 "0" "Russian"
"655" 80.3435003155337 "1" 4.35 2.89 19.13 "1" "Russian"
"656" 67.8154898722617 "1" 1.67 2.95 18.74 "0" "Russian"
"657" 76.9061107158328 "0" 2.78 3.03 20.06 "1" "Russian"
"658" 68.1315888289772 "0" 2.22 3.31 20.2 "0" "Russian"
"659" 66.4220426871717 "0" 2.72 2.53 18.85 "0" "Russian"
"660" 68.0762146378526 "0" 2.21 3.03 19.71 "0" "Russian"
"661" 69.4485745344888 "0" 3.42 2.96 20.57 "0" "Russian"
"662" 77.841210102373 "1" 4.74 3.19 20.21 "0" "Russian"
"663" 67.3608239854117 "1" 2.11 2.78 21.7 "0" "Russian"
"664" 77.7155306884246 "0" 2.96 3.76 20.3 "1" "Russian"
"665" 63.984887336593 "1" 1.52 2.36 22.54 "0" "Russian"
"666" 64.8837842377446 "1" 0.89 2.33 19.94 "0" "Russian"
"667" 72.7048135176964 "0" 3.45 3.45 19.14 "0" "Russian"
"668" 70.0455260346761 "1" 2.5 3.04 20.23 "0" "Russian"
"669" 73.2349208885535 "1" 2.88 3.68 18.91 "0" "Russian"
"670" 65.0190298371431 "0" 0.57 3.23 19.29 "1" "Russian"
"671" 67.569379299288 "1" 2.44 2.55 21.41 "0" "Russian"
"672" 68.9709395572726 "1" 2.33 2.94 19.19 "0" "Russian"
"673" 72.0028601335172 "1" 2.9 3.5 20.67 "0" "Russian"
"674" 65.9210801734645 "0" 1.71 3.82 18.78 "0" "Russian"
"675" 72.0352721537359 "1" 2.59 3.69 20.51 "0" "Russian"
"676" 70.617161891322 "0" 3.3 3.47 19.75 "0" "Russian"
"677" 69.4532395669695 "0" 2.38 2.93 18.84 "0" "Russian"
"678" 69.7960270564006 "0" 2.71 4.02 19.06 "0" "Russian"
"679" 72.0503614651053 "1" 2.67 3.08 17.34 "0" "Russian"
"680" 68.2193279654882 "0" 2.2 3.38 19.33 "0" "Russian"
"681" 67.7752506121694 "1" 2.15 2.33 18.72 "0" "Russian"
"682" 70.7956544161859 "0" 3.11 3.44 19.74 "0" "Russian"
"683" 65.8819962623573 "1" 1.69 2.2 19.93 "0" "Russian"
"684" 66.8965179543758 "1" 0.84 3.18 20.61 "0" "Russian"
"685" 72.6171349865651 "1" 2.81 3.72 18.63 "0" "Russian"
"686" 72.2616192314447 "1" 3.63 3.05 19.6 "0" "Russian"
"687" 71.0814463110633 "1" 2.44 3.13 19.93 "0" "Russian"
"688" 70.9639964255825 "1" 2.87 3.37 19.46 "0" "Russian"
"689" 69.846627550927 "0" 3.67 2.96 21.03 "0" "Russian"
"690" 68.342563140386 "1" 2.48 2.47 21.14 "0" "Russian"
"691" 69.7744757973671 "0" 3.54 1.72 18.8 "0" "Russian"
"692" 72.1714688289669 "1" 3.31 2.8 20.11 "0" "Russian"
"693" 72.7559463764887 "0" 4.17 3.75 19.64 "0" "Russian"
"694" 72.9350992450031 "1" 3.66 2.86 18.58 "0" "Russian"
"695" 69.7898563144209 "0" 3.31 2.99 19.83 "0" "Russian"
"696" 70.6015146315179 "0" 3.29 3.15 19.11 "0" "Russian"
"697" 67.4236551537859 "0" 1.68 2.99 18.37 "0" "Russian"
"698" 65.4036001587456 "0" 2.23 3.13 19.16 "0" "Russian"
"699" 61.035940203456 "0" 0.48 2.65 19.52 "0" "Russian"
"700" 72.5948275508767 "0" 3.21 4 20.31 "0" "Russian"
"701" 55.5851948546215 "1" 2.14 3.41 19.6 "0" "Arabic"
"702" 51.9582812841917 "1" 1.82 2.1 22.96 "0" "Arabic"
"703" 54.8825601200189 "0" 2.55 3.47 19.13 "0" "Arabic"
"704" 57.3121294048522 "0" 3.54 3.34 20.12 "0" "Arabic"
"705" 57.1492296356739 "1" 2.96 2.45 19.82 "0" "Arabic"
"706" 55.7329084811875 "0" 3.18 3.2 20.43 "0" "Arabic"
"707" 51.4940218170925 "0" 1.61 2.35 19.05 "0" "Arabic"
"708" 56.3289875918452 "0" 3.17 2.37 17.19 "0" "Arabic"
"709" 50.9438859969805 "0" 1.18 3.16 20.97 "0" "Arabic"
"710" 57.4020394703253 "1" 3.05 3.4 22.47 "1" "Arabic"
"711" 54.5797091458087 "1" 2.64 2.48 20.81 "0" "Arabic"
"712" 60.2428017583371 "1" 4.34 3.01 18 "0" "Arabic"
"713" 54.4215155909976 "0" 1.64 3.75 20.52 "0" "Arabic"
"714" 52.8788559602319 "1" 1.89 3 22.02 "0" "Arabic"
"715" 54.0015388117363 "0" 2.3 3.23 18.91 "0" "Arabic"
"716" 52.9873041015495 "0" 0.93 3.4 17.26 "0" "Arabic"
"717" 56.9576549786136 "1" 2.32 3.18 18.41 "0" "Arabic"
"718" 65.4464737150333 "1" 4.12 2.07 18.34 "1" "Arabic"
"719" 49.017604900685 "0" 1.22 2.58 20.01 "0" "Arabic"
"720" 57.7415845967545 "1" 3.31 2.85 20.25 "0" "Arabic"
"721" 58.4426693003598 "0" 3.5 3.44 22.21 "1" "Arabic"
"722" 60.9471653822688 "1" 4.52 1.78 20.23 "0" "Arabic"
"723" 57.4907157760941 "1" 2.57 3.22 20.17 "0" "Arabic"
"724" 53.4423792390798 "0" 2.21 2.36 20.8 "1" "Arabic"
"725" 53.0680737877922 "0" 2.27 2.73 19.46 "0" "Arabic"
"726" 66.9496916005545 "1" 2.49 3.44 21.4 "1" "Arabic"
"727" 52.8589028087912 "0" 1.95 3.02 19.72 "0" "Arabic"
"728" 56.9581127352472 "0" 0.42 4 19.06 "1" "Arabic"
"729" 59.9209792815657 "1" 2.34 2.46 19.65 "1" "Arabic"
"730" 56.9489993011109 "1" 2.41 2.74 20.32 "1" "Arabic"
"731" 54.8833661092387 "1" 2.34 2.28 21.91 "0" "Arabic"
"732" 52.7778543146788 "0" 2.45 2.63 18.69 "0" "Arabic"
"733" 51.4274688906713 "1" 0.96 2.92 21.02 "0" "Arabic"
"734" 63.9468596711587 "1" 4.2 3.62 18.98 "0" "Arabic"
"735" 54.1722315778777 "0" 2.6 3.04 19.61 "0" "Arabic"
"736" 57.2863096233219 "1" 2.85 3.26 23.01 "0" "Arabic"
"737" 61.4581950806325 "1" 3.92 3.85 20.6 "0" "Arabic"
"738" 58.5321156770852 "0" 2.3 2.99 20.87 "1" "Arabic"
"739" 56.2641959153677 "1" 1.85 2.96 19.94 "1" "Arabic"
"740" 56.1990737229072 "0" 2.55 3.56 19.02 "0" "Arabic"
"741" 52.6373728689329 "0" 1.09 2.72 19.73 "1" "Arabic"
"742" 53.7887948356127 "1" 1.78 3.06 21.05 "0" "Arabic"
"743" 57.5069217313819 "0" 3.1 3.57 18.61 "0" "Arabic"
"744" 50.8629784297898 "1" 1.21 2.47 20.22 "0" "Arabic"
"745" 62.8977429826749 "1" 4.58 3.1 19.71 "0" "Arabic"
"746" 59.2804020287849 "1" 2.93 3.46 21.24 "0" "Arabic"
"747" 55.1852198598217 "1" 2.25 3.51 19.21 "0" "Arabic"
"748" 58.0649228043509 "1" 3.26 2.88 19.54 "0" "Arabic"
"749" 56.6854598097715 "1" 2.05 3.07 19.19 "0" "Arabic"
"750" 56.2489418001057 "1" 2.35 3.24 20.41 "0" "Arabic"
"751" 59.4332295522496 "1" 3.31 3.88 20.93 "0" "Arabic"
"752" 54.5243486324214 "1" 2.35 3.69 22.68 "0" "Arabic"
"753" 57.9350849960042 "1" 3.25 2.47 19.01 "0" "Arabic"
"754" 61.0534858105372 "1" 2.4 3.18 19.36 "1" "Arabic"
"755" 56.0628043986353 "0" 3.07 3.78 18.89 "0" "Arabic"
"756" 63.5483344862375 "1" 2.06 1.56 17.89 "1" "Arabic"
"757" 53.6348584067082 "0" 2.45 3.31 18.82 "0" "Arabic"
"758" 48.8028072402389 "0" 1.37 3.11 20.42 "1" "Arabic"
"759" 59.1446776848816 "1" 3.57 2.78 21.04 "0" "Arabic"
"760" 52.5431338511696 "0" 1.92 3.48 20.9 "0" "Arabic"
"761" 54.5217214362172 "1" 2.05 2.57 20.55 "0" "Arabic"
"762" 61.0742337059879 "1" 1.92 3.55 18.97 "1" "Arabic"
