"Achiev" "ESCS" "Gender" "Bilingual" "IDSchool"
"968" -13.0302634582977 0.332962313122246 "1" "0" "8"
"969" -13.0311166946622 0.467538082751529 "0" "0" "8"
"970" -12.402989787235 0.244965599818102 "1" "0" "8"
"971" -11.0659694280465 -0.958902082539462 "0" "0" "8"
"972" -9.56943915008937 0.0812865519945216 "0" "0" "8"
"973" -13.5457744088904 0.157679186704481 "1" "0" "8"
"974" -12.4001670233881 1.71786767146563 "0" "0" "8"
"975" -10.9531066906151 -0.844474965174738 "0" "0" "8"
"976" -13.2743352524929 0.836276804596736 "0" "0" "8"
"977" -14.1668799736293 -1.27161080368958 "0" "0" "8"
"978" -10.6928751747126 -0.194053488189602 "0" "0" "8"
"979" -12.9457921916237 2.04928429579493 "0" "0" "8"
"980" -10.1746384874603 -0.318082925063571 "1" "0" "8"
"981" -11.4651977476772 0.511038224074149 "0" "0" "8"
"982" -12.3703870794402 1.37972007907025 "0" "0" "8"
"983" -11.8065948228957 1.08007220456541 "0" "0" "8"
"984" -11.3779931002117 -0.141204784205153 "0" "0" "8"
"985" -12.745559517649 -0.697613828080514 "0" "0" "8"
"986" -10.2221367270388 0.436194414788031 "0" "0" "8"
"987" -12.0687207885625 1.45598938725076 "0" "0" "8"
"988" -15.8315440587663 -2.22108142799596 "1" "0" "8"
"989" -11.2134367773067 1.21288873083083 "0" "0" "8"
"990" -12.7432735610312 -0.178640961981447 "0" "0" "8"
"991" -13.7507146355849 1.67810831370241 "1" "0" "8"
"992" -10.9398374304052 1.29719217762443 "0" "0" "8"
"993" -13.9596338598638 -0.861957750228099 "1" "1" "8"
"994" -9.70595159605349 0.645762113539246 "1" "0" "8"
"995" -13.3137674103942 0.318252126847298 "0" "1" "8"
"996" -13.3677725218337 1.15355999546468 "0" "0" "8"
"997" -14.5206032044331 -0.746030802226591 "1" "0" "8"
"998" -11.9805529567304 -0.382833461183322 "0" "0" "8"
"999" -14.1203503911022 -0.143276724722914 "1" "0" "8"
"1000" -10.9161153858523 0.185278030219445 "0" "0" "8"
"1001" -9.45173586751549 -2.52047810618568 "0" "1" "9"
"1002" -12.0944065367578 0.515919967981899 "1" "0" "9"
"1003" -10.3390203731228 1.58175159240005 "1" "0" "9"
"1004" -9.71751307948854 0.490035353708865 "0" "0" "9"
"1005" -9.30608084259483 1.19938852464219 "0" "0" "9"
"1006" -11.7855659754199 -0.996729798150862 "1" "0" "9"
"1007" -15.4923900049922 -0.346402748930966 "1" "0" "9"
"1008" -9.75858114970013 -1.03649847613028 "0" "0" "9"
"1009" -9.93705195837587 1.01843605155114 "1" "0" "9"
"1010" -11.0904991692452 0.752399464463738 "0" "0" "9"
"1011" -9.79900702549338 0.112917950160814 "0" "0" "9"
"1012" -9.21137870510951 0.396222536620422 "1" "1" "9"
"1013" -8.85480261046358 -0.6800241661145 "0" "0" "9"
"1014" -14.7341133733685 0.969279633377786 "0" "0" "9"
"1015" -10.2148001139341 1.62446442510334 "0" "0" "9"
"1016" -13.0533701588661 0.745179324570563 "1" "0" "9"
"1017" -12.8736940560279 0.280312881614126 "0" "0" "9"
"1018" -10.4019354437975 0.32608785711045 "0" "0" "9"
"1019" -11.3303143923655 -0.736764250789632 "0" "0" "9"
"1020" -11.5881674916683 0.660000768135745 "1" "0" "9"
"1021" -15.1102377362143 -1.33607435340772 "1" "0" "9"
"1022" -9.68644853232047 0.0225255207251624 "0" "0" "9"
"1023" -11.0030191210717 0.821967733990689 "0" "0" "9"
"1024" -9.06872884025585 0.21684317716105 "0" "0" "9"
"1025" -10.2042003814211 0.430301270193324 "0" "0" "9"
"1026" -9.05975031804866 0.586110061933863 "0" "0" "9"
"1027" -10.7559134064273 0.896019470416462 "1" "0" "9"
"1028" -7.00518222228055 1.63022448836135 "0" "0" "9"
"1029" -12.1164052716275 0.630686768737301 "1" "0" "9"
"1030" -13.5431147443228 0.861433019137705 "1" "0" "9"
"1031" -9.1341665712008 0.30656650241641 "1" "0" "9"
"1032" -9.29445581166064 -0.239270237911303 "0" "0" "9"
"1033" -14.1404929146117 -0.277915322311938 "0" "0" "9"
"1034" -10.9847899680162 1.11575440143461 "1" "0" "9"
"1035" -12.4261700064266 -1.10818172419625 "0" "0" "9"
"1036" -8.0989134193387 -0.858086795331097 "0" "0" "9"
"1037" -10.8918297066603 1.20293155987437 "1" "0" "9"
"1038" -12.0744584354837 0.050387360424537 "0" "0" "9"
"1039" -10.4485641943248 0.704636714944338 "1" "0" "9"
"1040" -10.0971814668851 -0.498823231649024 "0" "0" "9"
"1041" -7.51023166347156 0.361973659643836 "0" "0" "9"
"1042" -13.3217599809814 -0.558193574347437 "1" "0" "9"
"1043" -13.0167586595681 -0.531867718077589 "1" "1" "9"
"1044" -13.2977377622362 -0.16454272129863 "1" "0" "9"
"1045" -6.35533390950128 1.11419781057472 "0" "0" "9"
"1046" -8.50317921133325 0.376654095762532 "0" "0" "9"
"1047" -13.195095251129 0.0126341286250547 "1" "0" "9"
"1048" -6.85149039175897 -1.1420251394019 "0" "0" "9"
"1049" -5.8411053252435 1.60527774916054 "0" "0" "9"
"1050" -11.1347339021785 -0.286484482787181 "1" "0" "9"
"1051" -12.9425562522916 -0.142756956767418 "0" "0" "9"
"1052" -14.3679180230614 -1.00579828806864 "1" "0" "9"
"1053" -9.81039159198602 -0.645710735659747 "0" "0" "9"
"1054" -9.30847937492817 0.26143021230358 "0" "0" "9"
"1055" -9.08361166034876 -0.481141536153839 "1" "0" "9"
"1056" -11.3354676235993 0.158004406427601 "1" "0" "9"
"1057" -8.65951966896383 -1.73407133287736 "0" "0" "9"
"1058" -8.21660022177297 1.9583780782994 "0" "0" "9"
"1059" -16.5014282054189 0.733750036441216 "1" "0" "9"
"1060" -10.1015708449213 -1.6875868043795 "1" "0" "9"
"1061" -10.4253361853227 -1.72043689616883 "1" "0" "9"
"1062" -10.2560879885037 0.120643738302278 "0" "0" "9"
"1063" -7.89138680817722 0.235294541194071 "0" "0" "9"
"1064" -10.9484933703005 -0.320777012287838 "1" "0" "9"
"1065" -8.65727185636871 -0.498861650543641 "0" "0" "9"
"1066" -9.23891918720334 1.41498174629761 "0" "0" "9"
"1067" -10.3082518389361 -0.574610431166862 "0" "0" "9"
"1068" -6.47932730369282 -0.929784410185675 "0" "0" "9"
"1069" -13.8835338445291 -0.667756257549698 "0" "0" "9"
"1070" -11.5877741906928 0.223498950383786 "1" "0" "9"
"1071" -14.617235081678 -0.382707260884397 "1" "0" "9"
"1072" -14.3298544631436 0.747524310964814 "0" "0" "9"
"1073" -10.1665523435488 0.379387321250653 "0" "0" "9"
"1074" -14.9644641928587 -1.25736347440132 "1" "0" "9"
"1075" -13.6043396561331 -0.473693436871451 "1" "0" "9"
"1076" -12.5449139347648 -1.32448203523297 "1" "0" "9"
"1077" -12.5353286632912 2.132899915688 "1" "0" "9"
"1078" -12.1744206887551 -1.01146066558464 "1" "0" "9"
"1079" -14.9844013394718 -0.294349124456566 "1" "0" "9"
"1080" -13.5308751398179 -0.776652361389982 "0" "0" "9"
"1081" -8.93694255616055 1.36622980773392 "0" "0" "9"
"1082" -10.53937277451 0.508425458937885 "1" "0" "9"
"1083" -8.6370400871749 -1.10809866654688 "0" "0" "9"
"1084" -11.6205753153612 -1.97963591752436 "0" "0" "9"
"1085" -8.05485933274744 0.738869945169059 "0" "0" "9"
"1086" -10.6983446136433 -1.60306159475696 "0" "0" "9"
"1087" -13.315973101449 -0.103278974759766 "0" "0" "9"
"1088" -8.66727521711238 -0.340518590292896 "0" "0" "9"
"1089" -9.1007591389069 0.579567454816635 "0" "0" "9"
"1090" -11.72747637902 1.03026867684884 "1" "0" "9"
"1091" -9.22089623245612 -0.102294165015698 "0" "0" "9"
"1092" -7.75034477838285 -0.232977909601738 "0" "0" "9"
"1093" -15.559972565883 -1.99802637098344 "1" "0" "9"
"1094" -13.9801140574408 -1.33778628198176 "1" "0" "9"
"1095" -9.64061222497382 0.39135887748735 "0" "0" "9"
"1096" -9.75366052517161 0.20927018646084 "0" "0" "9"
"1097" -10.3734032675598 0.481587893840198 "0" "1" "9"
"1098" -14.3357841566271 -0.0359450979486405 "0" "0" "9"
"1099" -5.63834942954677 0.779134030301652 "0" "0" "9"
"1100" -10.0044828951995 1.47253125480299 "1" "0" "9"
"1101" -14.4517157998899 -0.414775094971353 "1" "0" "9"
"1102" -12.20872161607 1.07883780689886 "0" "0" "9"
"1103" -11.2742940372166 0.832423322482268 "0" "0" "9"
"1104" -12.6371460399561 0.135232492714636 "0" "0" "9"
"1105" -7.89155761232357 -0.1354791233465 "0" "1" "9"
"1106" -12.8719079168149 -1.10397989325535 "1" "0" "9"
"1107" -10.7598317086639 -1.2671199690375 "0" "0" "9"
"1108" -13.2077072433453 0.651907513524383 "1" "0" "9"
"1109" -11.7182066925448 0.726748425511379 "0" "0" "9"
"1110" -13.4409567404783 0.15987669002451 "0" "0" "9"
"1111" -8.53157331804178 -1.22920795710331 "0" "0" "9"
"1112" -7.22115800161733 0.0916619531947532 "0" "0" "9"
"1113" -11.6671347028925 0.873075028440803 "1" "0" "9"
"1114" -12.0140138156102 -0.693557220592125 "0" "0" "9"
"1115" -9.98556033908275 0.847724075562043 "1" "0" "9"
"1116" -14.1227286575827 -1.09410003000263 "0" "0" "9"
"1117" -14.377326398973 -0.153997840627173 "1" "0" "9"
"1118" -11.8023818659767 -0.807022888450488 "0" "0" "9"
"1119" -12.5580011991579 -0.141757079715851 "0" "0" "9"
"1120" -9.64796822322734 2.02040964296554 "1" "0" "9"
"1121" -12.5583242371571 -0.294086933084107 "1" "0" "9"
"1122" -7.02609092708304 -0.932547609284386 "0" "0" "9"
"1123" -11.5794267091314 -0.499393268050083 "1" "0" "9"
"1124" -13.8017026004453 0.354192577471511 "1" "0" "9"
"1125" -11.8572910557367 1.03984761935595 "0" "0" "9"
"1126" -10.5856411852287 0.22849462913447 "0" "0" "10"
"1127" -5.85193688015777 1.19021460333004 "0" "1" "10"
"1128" -7.69066763464049 1.46346890683975 "0" "0" "10"
"1129" -4.0681239603515 1.92833430574508 "1" "0" "10"
"1130" -9.34286760198374 1.72215271676953 "1" "0" "10"
"1131" -11.6940203112415 0.39780587498573 "1" "0" "10"
"1132" -12.6995180281261 -0.544480712653044 "0" "0" "10"
"1133" -16.7005268758658 -1.4867363254017 "1" "0" "10"
"1134" -8.86029305114718 0.94271160809238 "0" "0" "10"
"1135" -12.0641816797607 0.337135836677071 "0" "0" "10"
"1136" -10.6606315930861 0.491600051059172 "0" "0" "10"
"1137" -16.0142765743357 -1.68780484178956 "0" "0" "10"
"1138" -14.9806391969701 -0.130030944653541 "1" "0" "10"
"1139" -17.1413273588142 -0.601803519226359 "1" "0" "10"
"1140" -17.770610365328 -0.170124335767587 "0" "0" "10"
"1141" -10.4286041406547 0.590194273095444 "1" "0" "10"
"1142" -19.6007033232686 -2.0759299966616 "0" "0" "10"
"1143" -21.8683781234848 -1.67098327846955 "1" "0" "10"
"1144" -18.2226805110478 -0.86618396232451 "1" "0" "10"
"1145" -11.5770468115256 0.820125019842981 "1" "0" "10"
"1146" -11.4461082672159 -1.15417743451965 "0" "0" "10"
"1147" -13.105607733516 -0.183104784775511 "0" "0" "10"
"1148" -12.5943946102405 0.187832279259576 "0" "0" "10"
"1149" -19.8978801564296 -1.56545853581351 "1" "0" "10"
"1150" -11.2754357892229 -0.826235731322821 "0" "0" "10"
"1151" -14.4625233660091 -0.270006923726903 "1" "0" "10"
"1152" -8.07269948116729 1.63911490108768 "0" "0" "10"
"1153" -6.16590592938171 1.94793045572615 "0" "0" "10"
"1154" -9.65887322008639 0.627459672902715 "1" "0" "10"
"1155" -16.1147079116669 -0.716863691808047 "0" "0" "10"
"1156" -15.048171596179 -1.20488482160448 "1" "0" "10"
"1157" -10.7597101450631 0.165623022578916 "0" "0" "10"
"1158" -5.67845153091458 1.90851053071824 "0" "0" "10"
"1159" -25.3669951046583 -2.45689961251282 "0" "0" "10"
"1160" -14.1659409006138 -0.354980982616829 "1" "0" "10"
"1161" -9.82138381494912 1.13691316171335 "0" "0" "10"
"1162" -9.91270892912156 0.409754131008103 "0" "0" "10"
"1163" -6.18306084908542 1.07891974166778 "0" "0" "10"
"1164" -11.2331896356746 -0.323911899171823 "0" "0" "10"
"1165" -15.305058642563 -1.01858004874351 "0" "0" "10"
"1166" -5.24503288398952 1.56881188130895 "0" "0" "10"
"1167" -9.49549808256059 0.472625113812256 "0" "0" "10"
"1168" -12.1358866219227 0.41730499303187 "1" "0" "10"
"1169" -8.43616678314932 0.782655141039449 "1" "0" "10"
"1170" -4.33030451639784 1.12486697750642 "0" "0" "10"
"1171" -5.3382573375221 0.928622586263822 "0" "0" "10"
"1172" -11.2555067918393 1.36380039330371 "1" "0" "10"
"1173" -8.69108637885691 0.360723493105762 "0" "0" "10"
"1174" -16.4164957538145 -1.30862156911214 "1" "0" "10"
"1175" -9.4833637415885 -0.10357214170293 "1" "0" "10"
"1176" -11.5135363021967 0.431150903609154 "0" "0" "10"
"1177" -16.838517657113 -0.613341458157142 "1" "0" "10"
"1178" -14.2096557464359 -0.860681015269057 "1" "1" "10"
"1179" -6.3976686894232 1.55739999902822 "1" "0" "10"
"1180" -12.390492993835 0.159145071470784 "0" "0" "10"
"1181" -8.24225181045971 1.37764517155263 "1" "0" "10"
"1182" -16.5339888315374 -1.19503442479037 "1" "0" "10"
"1183" -15.2525618948448 -1.33875906790087 "0" "0" "10"
"1184" -10.4685882663921 0.490820023541086 "0" "0" "10"
"1185" -15.9994050975064 -1.06276102050294 "1" "0" "10"
"1186" -6.82846067139411 1.24312439857739 "0" "0" "10"
"1187" -13.075304643688 -0.770078751093913 "0" "0" "10"
"1188" -19.4343409203642 -1.58663581235675 "1" "0" "10"
"1189" -11.6743595572528 0.284950199508545 "0" "0" "10"
"1190" -14.1797795328855 -0.365670745848534 "1" "0" "10"
"1191" -12.7690918749587 0.241963321100733 "1" "0" "10"
"1192" -12.5631813647725 0.0441571011825827 "1" "0" "10"
"1193" -13.6515010966424 -0.479842790281047 "1" "0" "10"
"1194" -8.92903640674814 0.461275436313106 "0" "0" "10"
"1195" -11.8700258714685 0.570364633907852 "1" "0" "10"
"1196" -11.370850238746 -0.391157973835931 "0" "0" "10"
"1197" -16.2254376606759 -0.703361309831291 "1" "0" "10"
"1198" -18.779124535752 -1.50091262409504 "0" "0" "10"
"1199" -12.2776827584296 -0.504093100831746 "0" "0" "10"
"1200" -14.0972298973298 -0.849522761818442 "0" "0" "10"
"1201" -13.3487768216256 -0.417793448393723 "0" "0" "10"
"1202" -13.6906317106523 -0.524110954903866 "1" "0" "10"
"1203" -12.3673307504906 -0.366951641954024 "0" "0" "10"
"1204" -13.4834774253784 -1.23418993431356 "0" "0" "10"
"1205" -11.7662442923857 0.0109016524053246 "1" "1" "10"
"1206" -11.7190665558598 0.19760215374912 "0" "0" "10"
"1207" -12.431422971477 -1.54602828702322 "0" "0" "10"
"1208" -10.0440262871186 -0.242506775083238 "0" "0" "10"
"1209" -15.9317415365008 0.336392949373945 "0" "0" "10"
"1210" -15.6540690367744 -0.542200835826797 "0" "0" "10"
"1211" -10.3151723915121 0.212578831352255 "1" "0" "10"
"1212" -8.16732174688459 0.756601238917098 "0" "0" "10"
"1213" -7.77449753962276 1.17050852579628 "0" "0" "10"
"1214" -13.0887357027422 0.0913119006063659 "0" "1" "10"
"1215" -10.4700712669229 0.102106834270984 "0" "0" "10"
"1216" -6.28574434602581 1.88430776820213 "0" "0" "10"
"1217" -16.5181256664113 -1.18334991925359 "1" "0" "10"
"1218" -21.8128590108834 -2.17774636639848 "0" "0" "10"
"1219" -7.55251555243044 1.23202230371981 "0" "0" "10"
"1220" -18.4418299991267 -1.50092796352833 "0" "0" "10"
"1221" -9.69702513737255 0.122517946317905 "0" "0" "10"
"1222" -12.9924177390727 -0.0891329879918547 "1" "0" "10"
"1223" -13.6307933345044 -1.17348212379006 "0" "0" "10"
"1224" -7.66417226381964 0.915354173039608 "0" "0" "10"
"1225" -20.3082301781783 -1.0632068912254 "1" "0" "10"
"1226" -9.02600303197563 0.420080454425296 "0" "0" "10"
"1227" -9.20748691336341 0.270119608011665 "0" "0" "10"
"1228" -11.2676746299488 0.907560069790315 "0" "0" "10"
"1229" -19.4026743925929 -2.01366747881183 "0" "0" "10"
"1230" -12.4583659541021 -0.062221440772373 "0" "0" "10"
"1231" -15.3885302867327 0.377797925225152 "0" "0" "10"
"1232" -17.8281328494404 -0.782917507369943 "1" "0" "10"
"1233" -11.1335690238394 -0.443216827916352 "0" "0" "10"
"1234" -14.6422223488408 -0.267125956592456 "1" "0" "10"
"1235" -17.9824482956159 -0.934428707406576 "0" "0" "10"
"1236" -12.1963767847108 -0.275299041804567 "1" "0" "10"
"1237" -14.3684299978932 -0.515207624265961 "1" "0" "10"
"1238" -17.1667578195814 -1.52530398016988 "1" "0" "10"
"1239" -13.956066831037 -0.449192050733479 "1" "0" "10"
"1240" -16.3215475070248 -0.957745165370455 "0" "0" "10"
"1241" -11.6066331890015 0.37260227752831 "0" "0" "10"
"1242" -10.040165309187 0.0943798584730593 "1" "0" "10"
"1243" -11.952557971489 -0.749642695753218 "1" "0" "10"
"1244" -17.7309181107568 -1.58501841480493 "1" "0" "10"
"1245" -5.76752129098758 0.305710979697378 "0" "1" "10"
"1246" -16.0608084087363 -0.0842013851165748 "1" "0" "10"
"1247" -8.27877431548736 1.56365852953258 "1" "0" "10"
"1248" -20.0358751071675 -1.92195913812652 "0" "0" "10"
"1249" -6.8758066249379 1.97149606330327 "1" "0" "10"
"1250" -13.6507322339971 -0.2357086199214 "1" "0" "10"
"1251" -7.89663578926745 1.38049335769489 "1" "0" "11"
"1252" -17.0010699509975 -2.20036133791273 "1" "0" "11"
"1253" -6.12057734121022 1.78278304830724 "0" "0" "11"
"1254" -7.56005079741173 0.953318504466595 "1" "1" "11"
"1255" -13.5567460741264 -1.33760411097709 "1" "0" "11"
"1256" -9.18391017631391 0.98760007705362 "0" "0" "11"
"1257" -10.3086259228989 -0.845041682364123 "0" "0" "11"
"1258" -6.17014306616203 1.5390011541176 "1" "0" "11"
"1259" -13.1149714431815 -0.953742177117795 "0" "0" "11"
"1260" -17.9275742537403 -3.03002629919502 "0" "0" "11"
"1261" -5.76742436385936 1.16675875719761 "1" "0" "11"
"1262" -12.559901371578 -1.06410698652414 "1" "0" "11"
"1263" -7.14975932546764 -0.56783410479096 "0" "0" "11"
"1264" -4.63274311906785 0.183925591047216 "0" "0" "11"
"1265" -6.31478581103552 0.89711703394828 "1" "0" "11"
"1266" -7.43470584264371 0.546662763052818 "0" "0" "11"
"1267" -6.9722586853528 0.41198261635022 "0" "0" "11"
"1268" -9.18990437840905 0.315256221144922 "0" "0" "11"
"1269" -13.2247762680294 -1.01050432478497 "0" "0" "11"
"1270" -3.07194424188407 1.95278275598786 "0" "0" "11"
"1271" -9.35609114440756 0.411295039904003 "0" "0" "11"
"1272" -3.11947703400698 0.609553386181586 "0" "0" "11"
"1273" -8.53871764494214 -0.684178831724658 "0" "0" "11"
"1274" -7.11487275507255 2.55401288078042 "1" "0" "11"
"1275" -6.58227130066796 0.522784685347429 "1" "0" "11"
"1276" -8.58504921757952 -0.255570227986719 "0" "0" "11"
"1277" -6.03938103286676 2.00467859545487 "1" "0" "11"
"1278" -11.7068429078486 -0.485964749682907 "0" "0" "11"
"1279" -15.3493500291407 -1.58958541202502 "0" "0" "11"
"1280" -10.4360630871302 -0.702071211855046 "0" "0" "11"
"1281" -12.2176619789847 -1.12843392701664 "1" "0" "11"
"1282" -9.26380100410011 0.0618588347673516 "0" "0" "11"
"1283" -9.19749728891686 0.0940413801647388 "0" "0" "11"
"1284" -7.47715471196808 -0.309050697416616 "0" "0" "11"
"1285" -11.1976933741088 -0.116767853447012 "1" "0" "11"
"1286" -10.163010476826 0.0210356094200988 "1" "0" "11"
"1287" -7.32028431680675 -0.0116950246150483 "1" "0" "11"
"1288" -7.13026274784957 0.840896088951554 "1" "1" "11"
"1289" -8.48219074239824 0.38785136540222 "1" "0" "11"
"1290" -6.7385196204159 0.566852485563152 "0" "0" "11"
"1291" -11.318085368603 0.240457436730813 "1" "0" "11"
"1292" -12.7885816800751 -1.90772945693451 "0" "0" "11"
"1293" -6.54120159202733 0.946346355330064 "0" "0" "11"
"1294" -4.11707532030788 1.34970945257989 "0" "0" "11"
"1295" -12.0919971526349 -0.44949827513298 "1" "0" "11"
"1296" -11.8233021632182 0.0975778406650525 "0" "0" "11"
"1297" -9.33857237788566 1.02765003900703 "1" "1" "11"
"1298" -9.26539226538702 0.0968436691346592 "1" "0" "11"
"1299" -13.3318173268242 -0.609848885121999 "0" "0" "11"
"1300" -5.9256455393987 -0.14959839753418 "0" "0" "11"
"1301" -12.7613332781713 0.136465965958265 "1" "0" "11"
"1302" -9.18853878050784 -0.681389255372818 "0" "1" "11"
"1303" -9.51435808825672 -0.291591326273049 "1" "0" "11"
"1304" -11.1092286328376 -1.05214158222086 "1" "0" "11"
"1305" -9.90460978803809 -0.669683702053603 "0" "0" "11"
"1306" -5.46131778663192 1.42517141355206 "0" "0" "11"
"1307" -9.14697947893257 0.431024691398861 "1" "0" "11"
"1308" -12.3246666745777 -0.268402215089387 "0" "0" "11"
"1309" -7.66468095933369 -1.41522183955819 "0" "1" "11"
"1310" -12.2929731369823 -0.912052473235423 "0" "0" "11"
"1311" -8.69323442831277 -0.189054380565227 "0" "0" "11"
"1312" -12.4085695861787 -0.137346466591355 "0" "0" "11"
"1313" -3.66256280076071 2.29885475921544 "0" "1" "11"
"1314" -11.5543453467443 -0.80134865339548 "0" "0" "11"
"1315" -13.3296781637477 -0.628935647138974 "0" "0" "11"
"1316" -10.8860170531216 1.07237835704105 "1" "0" "11"
"1317" -8.78726436637633 -0.584060120009954 "1" "0" "11"
"1318" -10.8394452002599 -2.56138026124619 "0" "0" "11"
"1319" -7.63863425104995 0.884817687287621 "1" "0" "11"
"1320" -9.78112246814533 -0.146932593891824 "1" "0" "11"
"1321" -6.73875660124355 -0.079381683680251 "0" "0" "11"
"1322" -13.0811570520635 0.496861514781322 "1" "0" "11"
"1323" -6.8229758735118 -0.0643765359362682 "0" "0" "11"
"1324" -2.35577566218846 3.19211746928258 "0" "0" "11"
"1325" -8.09463338027487 1.53613281479915 "0" "0" "11"
"1326" -6.88013557295269 1.53216316130531 "0" "0" "11"
"1327" -10.3485079855975 1.25985219680506 "1" "0" "11"
"1328" -14.9996163836148 -1.73397933563727 "0" "0" "11"
"1329" -8.48611498968748 0.267413520443455 "1" "0" "11"
"1330" -8.06035700669391 0.327480982582179 "0" "0" "11"
"1331" -6.45345346263 0.899748452417334 "0" "0" "11"
"1332" -7.29283706845349 1.69292377684723 "0" "0" "11"
"1333" -9.50417717850243 -0.398038568896878 "0" "0" "11"
"1334" -8.35637816101694 -0.644746192433852 "0" "0" "11"
"1335" -8.53299235077209 1.06875724643588 "0" "0" "11"
"1336" -1.95724017326018 1.67111351591988 "0" "0" "11"
"1337" -5.45360284252246 1.09993191066674 "1" "0" "11"
"1338" -10.3804085044129 0.382400966679708 "1" "0" "11"
"1339" -9.13382300204199 0.459177650083057 "0" "0" "11"
"1340" -5.62134387400596 1.35901119190501 "1" "0" "11"
"1341" -13.7543549872685 -0.851078366437662 "1" "0" "11"
"1342" -8.42576673533486 0.659150782124436 "1" "1" "11"
"1343" -10.9207399362272 0.144977908380381 "0" "1" "11"
"1344" -15.1985597521953 0.220573652051072 "1" "0" "11"
"1345" -8.95748709513939 -1.47783319676941 "0" "0" "11"
"1346" -10.0721220419856 -0.329502937422199 "1" "0" "11"
"1347" -9.7757558975393 1.11182689065971 "0" "0" "11"
"1348" -4.50760014830171 1.29782394984543 "0" "0" "11"
"1349" -11.1753690308916 -1.64757927985695 "0" "0" "11"
"1350" -7.01941908266106 -0.286433098892547 "0" "1" "11"
"1351" -9.34543225050061 0.168886930850378 "1" "0" "11"
"1352" -10.165507997736 -0.816157181075584 "1" "0" "11"
"1353" -7.75842475582039 0.660466259664487 "0" "0" "11"
"1354" -14.9141485743209 -2.16737569858365 "0" "0" "11"
"1355" -3.78217303905397 2.27327561019231 "1" "0" "11"
"1356" -13.3674144079198 -1.25279103924631 "1" "0" "11"
"1357" -9.12499117545005 0.546283819646796 "0" "0" "11"
"1358" -6.07209073051285 0.697399045469587 "0" "1" "11"
"1359" -10.3263805266193 -0.944177263101305 "1" "0" "11"
"1360" -9.47202035762866 -0.316177491138834 "1" "0" "11"
"1361" -5.08438353210465 2.36570164219957 "0" "0" "11"
"1362" -5.22027972920547 -0.745357343371795 "0" "0" "11"
"1363" -10.0711707812059 0.724788601152152 "1" "0" "11"
"1364" -5.21903888575105 0.866748294577422 "1" "0" "11"
"1365" -13.6379952751194 -0.663672956712847 "1" "0" "11"
"1366" -7.67371655998857 0.298259192768597 "1" "0" "11"
"1367" -10.1602595135237 -0.846300951263051 "0" "0" "11"
"1368" -5.79098982698107 1.7402341010029 "0" "0" "11"
"1369" -9.99464618627184 -1.09573722135743 "0" "0" "11"
"1370" -5.04350500784496 0.15653365442851 "0" "0" "11"
"1371" -7.89920811885814 0.934851354930262 "1" "0" "11"
"1372" -2.35738287554928 2.65895322912331 "0" "0" "11"
"1373" -6.87414383005393 1.06014653513401 "1" "0" "11"
"1374" -9.59580683538671 -0.314404684529952 "0" "0" "11"
"1375" -8.91052276771044 0.100611135075411 "1" "0" "11"
"1376" -10.9500546012492 0.765155839857385 "0" "0" "12"
"1377" -16.2435212545598 -0.0864213180765678 "0" "0" "12"
"1378" -14.7973036445728 -0.117489621929123 "0" "0" "12"
"1379" -10.5477651541191 0.607388943324728 "0" "0" "12"
"1380" -15.5801390566283 -0.564981168337992 "1" "0" "12"
"1381" -18.5488420830095 -0.606715165000932 "0" "0" "12"
"1382" -11.0859921781776 0.470342178707651 "1" "1" "12"
"1383" -25.424174499426 -2.12910617697806 "0" "0" "12"
"1384" -14.6759491748434 0.312106415311059 "1" "0" "12"
"1385" -15.9709820512685 -0.678412620863468 "1" "0" "12"
"1386" -15.5752141471118 -0.464837980972397 "1" "0" "12"
"1387" -17.1995764676216 -0.433661144385363 "0" "0" "12"
"1388" -12.8619279267413 0.812804166459588 "1" "0" "12"
"1389" -6.68232188806449 1.33457754211162 "0" "0" "12"
"1390" -7.87461117011233 1.20898267300921 "1" "0" "12"
"1391" -21.0026112346116 -1.8422862412345 "0" "0" "12"
"1392" -18.1478325494245 -0.95607920221612 "0" "0" "12"
"1393" -16.6497751571086 -0.690011646659153 "0" "0" "12"
"1394" -19.3626296176047 -0.695229380213155 "1" "0" "12"
"1395" -9.26092755148708 0.260292715247001 "0" "0" "12"
"1396" -13.3969390078473 0.249698813140719 "0" "0" "12"
"1397" -14.9442951123146 -0.127074525139379 "0" "0" "12"
"1398" -15.3764327442556 -0.502234167794745 "1" "0" "12"
"1399" -15.6497185388801 -0.85984434738059 "0" "0" "12"
"1400" -10.4882684523856 0.77505649067936 "1" "0" "12"
"1401" -9.64283948405286 0.977578280421215 "0" "0" "12"
"1402" -13.6654303373669 0.177772397429371 "1" "0" "12"
"1403" -18.2974434656096 -0.0564166062539878 "1" "0" "12"
"1404" -4.2194313314412 2.32931879271457 "0" "0" "12"
"1405" -8.93583998949188 1.17969588699563 "1" "0" "12"
"1406" -17.0792350257378 -0.604304432757783 "0" "0" "12"
"1407" -7.41423733053438 1.71459173706347 "1" "0" "12"
"1408" -11.4357022773229 0.54952913756237 "1" "0" "12"
"1409" -14.6397149120799 0.337785162426123 "1" "0" "12"
"1410" -11.5016119912107 1.03019216828555 "0" "0" "12"
"1411" -9.07531599986407 1.50124374440773 "0" "0" "12"
"1412" -11.5542102975065 0.264929134713366 "1" "0" "12"
